Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3,UPRNs,Distance to sea,LSOA21 Code,Lower layer super output area 2021,MSOA21 Code,Middle layer super output area 2021,Census output area 2021,IMD decile,Constituency Code 2024,Constituency Name 2024,Property Type
E18 1DD,Yes,51.594035,0.028949,540639,190304,TQ406903,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",84,31,"Greater London","Redbridge","Redbridge 009G","Urban major conurbation",London,28,4,E01003765,,E02000759,"Roding",E43000216,E00018911,E14000759,26421,1,0,2024-05-24,"South Woodford",0.284444,E,E18,"Metropolitan Police","Thames Water",9F32H2VH+JH,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023772201,10023772352,10023772534,10023773407,10096143381,100022257509,100022257510,100022257511,100022257512,100022257513,100022257514,100022257515,100022257516,100022257517,100022257518,100022257519,100022257522,100022257523,100022257525,100022257528,100022257530,100022257532,100022257534,100022257536,100022257538,100022257540,100022257542,100022257543,100022257544,100022257545,100022257546,100022257549,100022257551,100022257552,100023684646,100023684647",30.6155,E01003765,"Redbridge 009G",E02000759,"Roding",E00018911,9,E14001334,"Leyton and Wanstead",Semi-detached
E18 1DE,Yes,51.594364,0.028631,540616,190340,TQ406903,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",65,27,"Greater London","Redbridge","Redbridge 009G","Urban major conurbation",London,29,4,E01003765,,E02000759,"Roding",E43000216,E00018911,E14000759,26421,1,0,2024-05-24,"South Woodford",0.315984,E,E18,"Metropolitan Police","Thames Water",9F32H2VH+PF,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023190317,10023193256,10023770880,10023770881,10093036406,10096146183,100022257524,100022257526,100022257527,100022257529,100022257531,100022257533,100022257535,100022257537,100022257539,100022257541,100022257547,100022257548,100022257550,100022257553,100022257554,100022257555,100022257556,100022257560,100022257561,100022257562,100022257563,100022257564,100022257565,100022257566,100022987142,100022987143,100022987144,100023684648,100023684649",30.6529,E01003765,"Redbridge 009G",E02000759,"Roding",E00018911,9,E14001334,"Leyton and Wanstead",Terraced
E18 1DF,Yes,51.594662,0.028587,540612,190373,TQ406903,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",27,15,"Greater London","Redbridge","Redbridge 009G","Urban major conurbation",London,29,4,E01003765,,E02000759,"Roding",E43000216,E00018911,E14000759,26421,1,0,2024-05-24,"South Woodford",0.348357,E,E18,"Metropolitan Police","Thames Water",9F32H2VH+VC,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","100022257580,100022257581,100022257582,100022257583,100022257584,100022257585,100022257586,100022257587,100022257588,100022257589,100022257590,100022257591,100022257592,100022257593,100022257594,100022257595,100023684645",30.6722,E01003765,"Redbridge 009G",E02000759,"Roding",E00018911,9,E14001334,"Leyton and Wanstead",Flat
E18 1DG,Yes,51.594970,0.030016,540710,190410,TQ407904,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",66,27,"Greater London","Redbridge","Redbridge 009G","Urban major conurbation",London,25,4,E01003765,,E02000759,"Roding",E43000216,E00018911,E14000759,26421,1,0,2024-05-24,"South Woodford",0.405802,E,E18,"Metropolitan Police","Thames Water",9F32H2VJ+X2,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023772091,10090503327,100022259918,100022259919,100022259920,100022259921,100022259922,100022259923,100022259924,100022259925,100022259926,100022259927,100022259928,100022259929,100022259930,100022259931,100022259932,100022259933,100022259934,100022259935,100022259936,100022259937,100022259938,100022259939,100022259940,100022259941,100022259942,100022259943,100022259944,100022259945",30.6042,E01003765,"Redbridge 009G",E02000759,"Roding",E00018911,9,E14001334,"Leyton and Wanstead",Terraced
E18 1DH,Yes,51.595919,0.032339,540868,190520,TQ408905,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",53,19,"Greater London","Redbridge","Redbridge 009D","Urban major conurbation",London,25,4,E01003762,,E02000759,"Roding",E43000216,E00018907,E14000759,19879,1,0,2024-05-24,"South Woodford",0.57227,E,E18,"Metropolitan Police","Thames Water",9F32H2WJ+9W,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10025574048,10034917390,10094822257,100022251291,100022251292,100022251293,100022251294,100022251295,100022251296,100022251297,100022251298,100022251299,100022251300,100022251301,100022251302,100022251304,100022251305,100022251306,100022251307,100022251308,100022251309",30.5197,E01003762,"Redbridge 009D",E02000759,"Roding",E00018907,7,E14001167,"Chingford and Woodford Green",Flat
E18 1DJ,Yes,51.596802,0.032740,540893,190619,TQ408906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",53,20,"Greater London","Redbridge","Redbridge 009D","Urban major conurbation",London,23,4,E01003762,,E02000759,"Roding",E43000216,E00018908,E14000759,19879,1,0,2024-05-24,"South Woodford",0.670743,E,E18,"Metropolitan Police","Thames Water",9F32H2WM+P3,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023189957,100022255287,100022255289,100022255291,100022255293,100022255295,100022255297,100022255299,100022255300,100022255301,100022255302,100022255303,100022255304,100022255305,100022255306,100022255307,100022255308,100022255309,100022255310,100022255311,100022255312",30.5461,E01003762,"Redbridge 009D",E02000759,"Roding",E00018908,7,E14001167,"Chingford and Woodford Green",Semi-detached
E18 1DL,Yes,51.596793,0.033273,540930,190619,TQ409906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",23,9,"Greater London","Redbridge","Redbridge 009D","Urban major conurbation",London,22,4,E01003762,,E02000759,"Roding",E43000216,E00018908,E14000759,19879,1,0,2024-05-24,"South Woodford",0.688805,E,E18,"Metropolitan Police","Thames Water",9F32H2WM+P8,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023189042,10096144414,100022255282,100022255283,100022255284,100022255285,100022255286,100022255288,100022255290,100022255292,100022255294,100022255296,100022255298,100022986678,100022987243,100022987248",30.514,E01003762,"Redbridge 009D",E02000759,"Roding",E00018908,7,E14001167,"Chingford and Woodford Green",Flat
E18 1DN,Yes,51.597313,0.034380,541005,190679,TQ410906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",51,17,"Greater London","Redbridge","Redbridge 009D","Urban major conurbation",London,20,4,E01003762,,E02000759,"Roding",E43000216,E00018908,E14000759,19879,1,0,2024-05-24,"South Woodford",0.779201,E,E18,"Metropolitan Police","Thames Water",9F32H2WM+WQ,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023190030,10023190343,10093040175,100022252540,100022252545,100022252549,100022252553,100022252557,100022252561,100022252565,100022252569,100022252573,100022252577,100022252581,100022252585,100022252590,100022252594,100022252598,100022252602,100022252607,100022252616,100022252620",30.4783,E01003762,"Redbridge 009D",E02000759,"Roding",E00018908,7,E14001167,"Chingford and Woodford Green",Terraced
E18 1DP,Yes,51.597811,0.036265,541134,190738,TQ411907,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",96,58,"Greater London","Redbridge","Redbridge 009B","Urban major conurbation",London,15,4,E01003760,,E02000759,"Roding",E43000216,E00018906,E14000759,18912,1,0,2024-05-24,"South Woodford",0.902012,E,E18,"Metropolitan Police","Thames Water",9F32H2XP+4G,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023191614,10023191696,10094821739,10094821742,100022255496,100022255497,100022255499,100022255500,100022255501,100022255502,100022255503,100022255504,100022255505,100022255506,100022255507,100022255509,100022255510,100022255511,100022255512,100022255513,100022255514,100022255515,100022255516,100022255517,100022255518,100022255519,100022255520,100022255521,100022255522,100022255523,100022255524,100022255525,100022255526,100022255527,100022255528,100022255529,100022255530,100022255531,100022255532,100022255533,100022255534,100022255535,100022255536,100022255537,100022255538,100022255539,100022255540,100022255541,100022255542,100022255543,100022255544,100022255545,100022255546,100022255547,100022255548,100022255549,100022255551,100022255552,100022255553,100022986679",30.3956,E01003760,"Redbridge 009B",E02000759,"Roding",E00018906,6,E14001167,"Chingford and Woodford Green",Flat
E18 1DQ,Yes,51.597110,0.032089,540847,190652,TQ408906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Ilford North",1981-09-01,,"Redbridge, unparished area","",16,12,"Greater London","Redbridge","Redbridge 009D","Urban major conurbation",London,25,4,E01003762,,E02000759,"Roding",E43000216,E00018907,E14000759,19879,1,0,2024-05-24,"South Woodford",0.680626,E,E18,"Metropolitan Police","Thames Water",9F32H2WJ+RR,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10090502904,10090502905,100022252069,100022252070,100022252071,100022252072,100022252073,100022252075,100022252076,100022252077,100022252078,100022252079,100022252080,100023684587",30.6022,E01003762,"Redbridge 009D",E02000759,"Roding",E00018907,7,E14001167,"Chingford and Woodford Green",Flat
E18 1DR,Yes,51.597699,0.031336,540793,190716,TQ407907,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",80,25,"Greater London","Redbridge","Redbridge 009D","Urban major conurbation",London,27,4,E01003762,,E02000759,"Roding",E43000216,E00018907,E14000759,19879,1,0,2024-05-24,"South Woodford",0.722024,E,E18,"Metropolitan Police","Thames Water",9F32H2XJ+3G,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023188663,10023773236,10034917346,10034917347,10034917391,10034917392,10034917393,10034917394,10034917395,10034917396,10034917722,200002789374,200002789375,200002789376,200002789377,200002789378,200002789379,200002789380,200002789381,200002789407,200002789408,200002789409,200002789410,200002789411,200002789412,200002789413,200002789443",30.6804,E01003762,"Redbridge 009D",E02000759,"Roding",E00018907,7,E14001167,"Chingford and Woodford Green",Terraced
E18 1DS,Yes,51.597846,0.030086,540706,190730,TQ407907,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",10,6,"Greater London","Redbridge","Redbridge 009D","Urban major conurbation",London,28,4,E01003762,,E02000759,"Roding",E43000216,E00018907,E14000759,19879,1,0,2024-05-24,"South Woodford",0.71479,E,E18,"Metropolitan Police","Thames Water",9F32H2XJ+42,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","100022252788,100022252789,100022252790,100022252791,100022252792,100022252793,100023684598",30.7629,E01003762,"Redbridge 009D",E02000759,"Roding",E00018907,7,E14001167,"Chingford and Woodford Green",Flat
E18 1DT,Yes,51.597931,0.031967,540836,190743,TQ408907,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",93,36,"Greater London","Redbridge","Redbridge 009D","Urban major conurbation",London,26,4,E01003762,,E02000759,"Roding",E43000216,E00018904,E14000759,19879,1,0,2024-05-24,"South Woodford",0.761248,E,E18,"Metropolitan Police","Thames Water",9F32H2XJ+5Q,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10015270908,10023188665,10034917348,10034917349,10034917350,10034917351,10034917352,10034917353,10034917354,10034917355,10034917356,10034917357,10034917358,10034917359,10034917397,10034917398,10034917399,10034917400,10034917806,10034924152,10034924153,10034924154,10034924155,10094821729,200002789382,200002789383,200002789414,200002789415,200002789416,200002789417,200002789418,200002789419,200002789420,200002789421,200002789422,200002789423,200002789424,200002789425,200002789426",30.6564,E01003762,"Redbridge 009D",E02000759,"Roding",E00018904,7,E14001167,"Chingford and Woodford Green",Terraced
E18 1DU,Yes,51.598285,0.029687,540677,190778,TQ406907,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",16,6,"Greater London","Redbridge","Redbridge 009D","Urban major conurbation",London,29,4,E01003762,,E02000759,"Roding",E43000216,E00018904,E14000759,19879,1,0,2024-05-24,"South Woodford",0.757721,E,E18,"Metropolitan Police","Thames Water",9F32H2XH+8V,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023771128,10025296315,100022252782,100022252783,100022252784,100022252785,100022252786,100022252787,100023684597",30.8116,E01003762,"Redbridge 009D",E02000759,"Roding",E00018904,7,E14001167,"Chingford and Woodford Green",Flat
E18 1DW,Yes,51.597515,0.035325,541070,190703,TQ410907,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",83,32,"Greater London","Redbridge","Redbridge 009B","Urban major conurbation",London,18,4,E01003760,,E02000759,"Roding",E43000216,E00018906,E14000759,18912,1,0,2024-05-24,"South Woodford",0.835835,E,E18,"Metropolitan Police","Thames Water",9F32H2XP+24,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023189475,10023193501,10023773821,10023773822,10025574375,10025997003,10034921755,10034923284,10034924139,10034924140,10034924141,10034924142,10034924143,10034924144,10034924145,10034924146,10034924147,10034930127,10034930128,10093036182,10093036183,10093036184,10093038346,10093038347,10093038348,100022252538,100022252542,100022252547,100022252555,100022252559,100022252563,100022252567,100022252571,100022252575,100022252579,100022252586,100022252588,100022252592,100022252596,100022252600,100022252603,100022252604,100022252608,100022252609,100022252610,100022252611,100022252614,100022252618,100022252622,100022252626,100022252629,100022252635,100022252638,100022252641,100022252644,100022252647,100023583207,100023684600",30.434,E01003760,"Redbridge 009B",E02000759,"Roding",E00018906,6,E14001167,"Chingford and Woodford Green",Terraced
E18 1DX,Yes,51.599573,0.030582,540735,190923,TQ407909,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Ilford North",1980-01-01,,"Redbridge, unparished area","",131,50,"Greater London","Redbridge","Redbridge 009D","Urban major conurbation",London,29,4,E01003762,,E02000759,"Roding",E43000216,E00018900,E14000759,19879,1,0,2024-05-24,"Woodford",0.880982,E,E18,"Metropolitan Police","Thames Water",9F32H2XJ+R6,62700,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023190396,10023190559,10023773194,100022261616,100022261618,100022261620,100022261622,100022261624,100022261626,100022261628,100022261629,100022261630,100022261632,100022261634,100022261636,100022261638,100022261640,100022261642,100022261644,100022261646,100022261648,100022261650,100022261652,100022261654,100022261656,100022261658,100022261660,100022261662,100022261663,100022261666,100022261668,100022261670,100022261672,100022261674,100022261676,100022261678,100022261680,100022261682,100022261684,100022261686,100022261688,100022261690,100022261692,100022261694,100022261696,100022261698,100022261700,100022261702,100022261704,100022261706,100022261708,100022261710,100022261712,100022261713,100022261714,100022986694",30.8325,E01003762,"Redbridge 009D",E02000759,"Roding",E00018900,7,E14001167,"Chingford and Woodford Green",Terraced
